modulus,depth,width,init,wd,seed,step,train_accuracy,test_accuracy,train_loss,test_loss
91,1,128,1,1,6,142800,1.0,1.0,0.15827909111976624,0.17334958910942078
91,1,128,1,1,6,142900,1.0,1.0,0.12762321531772614,0.13792511820793152
91,1,128,1,1,6,143000,0.988325297832489,0.974297046661377,0.47795772552490234,0.537600576877594
91,1,128,1,1,6,143100,1.0,1.0,0.1378403902053833,0.14977167546749115
91,1,128,1,1,6,143200,1.0,1.0,0.15451551973819733,0.1656336635351181
91,1,128,1,1,6,143300,1.0,1.0,0.1650167554616928,0.17875805497169495
91,1,128,1,1,6,143400,1.0,1.0,0.17005763947963715,0.18228894472122192
91,1,128,1,1,6,143500,0.944444477558136,0.9134034514427185,0.5506762862205505,0.6214061379432678
91,1,128,1,1,6,143600,1.0,1.0,0.18642616271972656,0.2019643932580948
91,1,128,1,1,6,143700,1.0,1.0,0.17105695605278015,0.18346357345581055
91,1,128,1,1,6,143800,1.0,1.0,0.18099398910999298,0.19649535417556763
91,1,128,1,1,6,143900,1.0,1.0,0.17744478583335876,0.19032323360443115
91,1,128,1,1,6,144000,0.9967793822288513,0.9920648336410522,0.3077205717563629,0.35037145018577576
91,1,128,1,1,6,144100,1.0,1.0,0.16981220245361328,0.18372419476509094
91,1,128,1,1,6,144200,1.0,1.0,0.16008104383945465,0.1722468137741089
91,1,128,1,1,6,144300,0.8985507488250732,0.8635501265525818,0.6604210138320923,0.7543781995773315
91,1,128,1,1,6,144400,1.0,1.0,0.17630884051322937,0.19021329283714294
91,1,128,1,1,6,144500,1.0,1.0,0.18434114754199982,0.19739870727062225
91,1,128,1,1,6,144600,1.0,0.99982750415802,0.19720275700092316,0.21464651823043823
91,1,128,1,1,6,144700,1.0,1.0,0.18904027342796326,0.20359240472316742
91,1,128,1,1,6,144800,1.0,1.0,0.160220205783844,0.17230089008808136
91,1,128,1,1,6,144900,0.9388083815574646,0.8776953220367432,0.6017696857452393,0.7165245413780212
91,1,128,1,1,6,145000,1.0,1.0,0.17602293193340302,0.19593305885791779
91,1,128,1,1,6,145100,1.0,1.0,0.17264042794704437,0.18869389593601227
91,1,128,1,1,6,145200,1.0,1.0,0.22319412231445312,0.2518845498561859
91,1,128,1,1,6,145300,1.0,1.0,0.1813391149044037,0.19861125946044922
91,1,128,1,1,6,145400,1.0,1.0,0.16939948499202728,0.18405155837535858
91,1,128,1,1,6,145500,1.0,0.9994824528694153,0.21183541417121887,0.2394818812608719
91,1,128,1,1,6,145600,1.0,1.0,0.18116384744644165,0.1978195458650589
91,1,128,1,1,6,145700,1.0,1.0,0.1747252196073532,0.18995355069637299
91,1,128,1,1,6,145800,0.9420289993286133,0.8990857005119324,0.6315746307373047,0.7423284649848938
91,1,128,1,1,6,145900,1.0,1.0,0.21226941049098969,0.23289574682712555
91,1,128,1,1,6,146000,1.0,0.9994824528694153,0.24598181247711182,0.27647772431373596
91,1,128,1,1,6,146100,1.0,1.0,0.2153511494398117,0.237342968583107
91,1,128,1,1,6,146200,1.0,1.0,0.17795903980731964,0.19524407386779785
91,1,128,1,1,6,146300,0.998792290687561,0.9913748502731323,0.30523747205734253,0.3607511818408966
91,1,128,1,1,6,146400,1.0,1.0,0.1689860224723816,0.18562722206115723
91,1,128,1,1,6,146500,1.0,1.0,0.17286822199821472,0.18863070011138916
91,1,128,1,1,6,146600,1.0,1.0,0.14842776954174042,0.1612868309020996
91,1,128,1,1,6,146700,1.0,1.0,0.1631518304347992,0.18121249973773956
91,1,128,1,1,6,146800,1.0,1.0,0.16626214981079102,0.18219634890556335
91,1,128,1,1,6,146900,1.0,1.0,0.18710356950759888,0.20403891801834106
91,1,128,1,1,6,147000,1.0,1.0,0.17512886226177216,0.1933823823928833
91,1,128,1,1,6,147100,1.0,1.0,0.17300519347190857,0.18883520364761353
91,1,128,1,1,6,147200,1.0,1.0,0.15118072926998138,0.1644296646118164
91,1,128,1,1,6,147300,1.0,1.0,0.1786622405052185,0.19833005964756012
91,1,128,1,1,6,147400,1.0,1.0,0.17002297937870026,0.18557079136371613
91,1,128,1,1,6,147500,0.11312399804592133,0.11471450328826904,6.9236860275268555,7.118490695953369
91,1,128,1,1,6,147600,1.0,0.99982750415802,0.2186010479927063,0.24581800401210785
91,1,128,1,1,6,147700,1.0,1.0,0.16482794284820557,0.17934530973434448
91,1,128,1,1,6,147800,1.0,1.0,0.17060235142707825,0.18852463364601135
91,1,128,1,1,6,147900,1.0,1.0,0.15787369012832642,0.1713450402021408
91,1,128,1,1,6,148000,1.0,1.0,0.14433948695659637,0.15540248155593872
91,1,128,1,1,6,148100,0.266505628824234,0.22994652390480042,2.648127555847168,2.8122944831848145
91,1,128,1,1,6,148200,1.0,1.0,0.1691824048757553,0.18530099093914032
91,1,128,1,1,6,148300,1.0,1.0,0.23469305038452148,0.26195067167282104
91,1,128,1,1,6,148400,1.0,1.0,0.18733540177345276,0.20179401338100433
91,1,128,1,1,6,148500,1.0,1.0,0.1898101419210434,0.202528178691864
91,1,128,1,1,6,148600,0.9001610279083252,0.8364671468734741,0.6702311038970947,0.771845281124115
91,1,128,1,1,6,148700,1.0,1.0,0.19032467901706696,0.2058601826429367
91,1,128,1,1,6,148800,0.7347021102905273,0.6731067895889282,1.0693856477737427,1.1991562843322754
91,1,128,1,1,6,148900,1.0,1.0,0.19681812822818756,0.21297036111354828
91,1,128,1,1,6,149000,1.0,1.0,0.19023224711418152,0.20424984395503998
91,1,128,1,1,6,149100,0.9975845813751221,0.9944798946380615,0.29540300369262695,0.33405178785324097
91,1,128,1,1,6,149200,1.0,1.0,0.19284012913703918,0.20981834828853607
91,1,128,1,1,6,149300,1.0,1.0,0.18746072053909302,0.20231103897094727
91,1,128,1,1,6,149400,1.0,1.0,0.1540391892194748,0.16588850319385529
91,1,128,1,1,6,149500,1.0,1.0,0.16795969009399414,0.18423035740852356
91,1,128,1,1,6,149600,1.0,1.0,0.17839811742305756,0.19203296303749084
91,1,128,1,1,6,149700,0.9931561946868896,0.9849922060966492,0.3473028838634491,0.3977184593677521
91,1,128,1,1,6,149800,1.0,1.0,0.19142623245716095,0.2084529995918274
91,1,128,1,1,6,149900,1.0,1.0,0.17712552845478058,0.19252526760101318
91,1,128,1,1,7,1,0.014090177603065968,0.008797653950750828,4.543053150177002,4.580971717834473
91,1,128,1,1,7,100,0.4500805139541626,0.0029325513169169426,2.2539830207824707,6.3946309089660645
91,1,128,1,1,7,200,0.9847021102905273,0.008797653950750828,0.11591556668281555,7.7845916748046875
91,1,128,1,1,7,300,0.998792290687561,0.011212696321308613,0.029945585876703262,7.418682098388672
91,1,128,1,1,7,400,0.999597430229187,0.0138002410531044,0.022586103528738022,6.9750285148620605
91,1,128,1,1,7,500,0.999597430229187,0.011557701975107193,0.04719243943691254,7.363458156585693
91,1,128,1,1,7,600,0.999597430229187,0.01794031448662281,0.03423944115638733,6.886631011962891
91,1,128,1,1,7,700,1.0,0.018285319209098816,0.03336811438202858,6.5450849533081055
91,1,128,1,1,7,800,0.9094203114509583,0.006037605460733175,0.7850975394248962,7.410100936889648
91,1,128,1,1,7,900,1.0,0.01656029000878334,0.03476820886135101,7.191290855407715
91,1,128,1,1,7,1000,0.9428341388702393,0.00862515065819025,0.6104090213775635,7.104529857635498
91,1,128,1,1,7,1100,1.0,0.0207003615796566,0.04324238747358322,6.894810676574707
91,1,128,1,1,7,1200,0.511272132396698,0.010522684082388878,2.00543475151062,6.603829860687256
91,1,128,1,1,7,1300,1.0,0.023805417120456696,0.048954688012599945,6.759993076324463
91,1,128,1,1,7,1400,1.0,0.0276004821062088,0.046607911586761475,6.3815598487854
91,1,128,1,1,7,1500,0.727053165435791,0.005692599341273308,1.4100042581558228,6.829273700714111
91,1,128,1,1,7,1600,1.0,0.028462998569011688,0.040267009288072586,6.703172206878662
91,1,128,1,1,7,1700,0.4420289993286133,0.00517509039491415,2.2329070568084717,6.32002592086792
91,1,128,1,1,7,1800,1.0,0.02984302118420601,0.041162800043821335,6.908483505249023
91,1,128,1,1,7,1900,1.0,0.034500602632761,0.042421042919158936,6.379944324493408
91,1,128,1,1,7,2000,0.6735104918479919,0.005692599341273308,1.5784940719604492,6.775613784790039
91,1,128,1,1,7,2100,0.989935576915741,0.015352768823504448,0.3987361788749695,7.689399242401123
91,1,128,1,1,7,2200,1.0,0.03691564500331879,0.04627596214413643,6.964822292327881
91,1,128,1,1,7,2300,0.9428341388702393,0.015007762238383293,0.6763458251953125,7.573267936706543
91,1,128,1,1,7,2400,0.9955716729164124,0.033465586602687836,0.19312694668769836,7.066036224365234
91,1,128,1,1,7,2500,1.0,0.04968087002635002,0.05647176504135132,6.498791694641113
91,1,128,1,1,7,2600,1.0,0.05968604236841202,0.05857580155134201,5.9966535568237305
91,1,128,1,1,7,2700,0.5148953199386597,0.014490253292024136,1.9155863523483276,6.308300495147705
91,1,128,1,1,7,2800,1.0,0.09108158946037292,0.1235395073890686,5.117944240570068
91,1,128,1,1,7,2900,1.0,0.12144212424755096,0.15640799701213837,4.400270462036133
91,1,128,1,1,7,3000,1.0,0.1533551812171936,0.07150310277938843,4.049031734466553
91,1,128,1,1,7,3100,1.0,0.17819561064243317,0.07051919400691986,3.7239785194396973
91,1,128,1,1,7,3200,1.0,0.26944971084594727,0.08846601843833923,2.859518051147461
91,1,128,1,1,7,3300,1.0,0.2951526641845703,0.06914341449737549,2.6940841674804688
91,1,128,1,1,7,3400,1.0,0.3305157721042633,0.07223416864871979,2.4845619201660156
91,1,128,1,1,7,3500,1.0,0.37622907757759094,0.07134488224983215,2.2724945545196533
91,1,128,1,1,7,3600,1.0,0.4209073483943939,0.06620603799819946,2.0760600566864014
91,1,128,1,1,7,3700,1.0,0.46731066703796387,0.060673363506793976,1.8892053365707397
91,1,128,1,1,7,3800,1.0,0.5207865834236145,0.05550278350710869,1.6953496932983398
91,1,128,1,1,7,3900,1.0,0.588752806186676,0.050566259771585464,1.4703251123428345
91,1,128,1,1,7,4000,1.0,0.6770743131637573,0.04582050442695618,1.197602391242981
91,1,128,1,1,7,4100,1.0,0.7800586223602295,0.04152313619852066,0.9055833220481873
91,1,128,1,1,7,4200,1.0,0.8657926321029663,0.03792181238532066,0.6514521837234497
91,1,128,1,1,7,4300,1.0,0.929618775844574,0.03494611009955406,0.460990846157074
91,1,128,1,1,7,4400,1.0,0.9625668525695801,0.03238886222243309,0.3275305926799774
91,1,128,1,1,7,4500,1.0,0.9808521270751953,0.030091794207692146,0.23538698256015778
91,1,128,1,1,7,4600,1.0,0.9927548766136169,0.027939120307564735,0.17028182744979858
91,1,128,1,1,7,4700,1.0,0.9960324168205261,0.025796737521886826,0.12054189294576645
91,1,128,1,1,7,4800,1.0,1.0,0.0856533795595169,0.10656333714723587
91,1,128,1,1,7,4900,1.0,1.0,0.06700056046247482,0.08089255541563034
91,1,128,1,1,7,5000,1.0,1.0,0.06270650774240494,0.07470230013132095
91,1,128,1,1,7,5100,1.0,1.0,0.06020180881023407,0.07097742706537247
91,1,128,1,1,7,5200,1.0,1.0,0.05521630495786667,0.06416571885347366
91,1,128,1,1,7,5300,1.0,1.0,0.05882121995091438,0.0667915791273117
91,1,128,1,1,7,5400,1.0,1.0,0.05978543683886528,0.06730975210666656
91,1,128,1,1,7,5500,1.0,1.0,0.058100439608097076,0.0648912638425827
91,1,128,1,1,7,5600,1.0,1.0,0.05564375966787338,0.061589520424604416
91,1,128,1,1,7,5700,1.0,1.0,0.05257166549563408,0.05775588005781174
91,1,128,1,1,7,5800,1.0,1.0,0.11448017507791519,0.14086362719535828
91,1,128,1,1,7,5900,1.0,1.0,0.08696196973323822,0.1045481339097023
91,1,128,1,1,7,6000,1.0,1.0,0.07239695638418198,0.08172332495450974
91,1,128,1,1,7,6100,1.0,1.0,0.07532330602407455,0.08263494074344635
91,1,128,1,1,7,6200,1.0,1.0,0.08348359167575836,0.09332296997308731
91,1,128,1,1,7,6300,1.0,1.0,0.08374183624982834,0.09099455922842026
91,1,128,1,1,7,6400,1.0,1.0,0.09004846960306168,0.09722685813903809
91,1,128,1,1,7,6500,1.0,1.0,0.100944884121418,0.11125728487968445
91,1,128,1,1,7,6600,1.0,1.0,0.10380809754133224,0.11235489696264267
91,1,128,1,1,7,6700,1.0,1.0,0.10297682881355286,0.11110486835241318
91,1,128,1,1,7,6800,0.9955716729164124,0.9879247546195984,0.2909258306026459,0.3341408371925354
91,1,128,1,1,7,6900,1.0,1.0,0.09330965578556061,0.10139460861682892
91,1,128,1,1,7,7000,1.0,1.0,0.09087544679641724,0.09804104268550873
91,1,128,1,1,7,7100,1.0,1.0,0.08279193937778473,0.08913954347372055
91,1,128,1,1,7,7200,1.0,0.9996549487113953,0.10835156589746475,0.1254953294992447
91,1,128,1,1,7,7300,1.0,1.0,0.0872093066573143,0.0945989117026329
91,1,128,1,1,7,7400,1.0,1.0,0.08770168572664261,0.09439793974161148
91,1,128,1,1,7,7500,1.0,1.0,0.08324465900659561,0.08937381953001022
91,1,128,1,1,7,7600,1.0,1.0,0.08708764612674713,0.09593487530946732
91,1,128,1,1,7,7700,1.0,1.0,0.09205213189125061,0.09885657578706741
91,1,128,1,1,7,7800,1.0,1.0,0.0948265865445137,0.10138987749814987
91,1,128,1,1,7,7900,1.0,1.0,0.09291066974401474,0.09903661161661148
91,1,128,1,1,7,8000,1.0,1.0,0.09933491796255112,0.10839904844760895
91,1,128,1,1,7,8100,1.0,1.0,0.10243341326713562,0.10933931916952133
91,1,128,1,1,7,8200,0.9923510551452637,0.9855097532272339,0.2635835111141205,0.302310585975647
91,1,128,1,1,7,8300,1.0,1.0,0.10990861803293228,0.11938640475273132
91,1,128,1,1,7,8400,1.0,1.0,0.11314310878515244,0.12135112285614014
91,1,128,1,1,7,8500,1.0,1.0,0.11240000277757645,0.12014228850603104
91,1,128,1,1,7,8600,1.0,1.0,0.11650486290454865,0.1269768476486206
91,1,128,1,1,7,8700,1.0,1.0,0.11603943258523941,0.12455180287361145
91,1,128,1,1,7,8800,1.0,1.0,0.11516621708869934,0.12325648963451385
91,1,128,1,1,7,8900,1.0,0.9984474778175354,0.17403008043766022,0.19607962667942047
91,1,128,1,1,7,9000,1.0,1.0,0.11369280517101288,0.12280505150556564
91,1,128,1,1,7,9100,1.0,1.0,0.11392607539892197,0.1222340315580368
91,1,128,1,1,7,9200,1.0,1.0,0.10890055447816849,0.11640430986881256
91,1,128,1,1,7,9300,1.0,1.0,0.11315667629241943,0.12324170768260956
91,1,128,1,1,7,9400,1.0,1.0,0.11377560347318649,0.12223822623491287
91,1,128,1,1,7,9500,1.0,1.0,0.10628113150596619,0.11359287053346634
91,1,128,1,1,7,9600,1.0,1.0,0.10873237252235413,0.1194097176194191
91,1,128,1,1,7,9700,1.0,1.0,0.10594365000724792,0.11400970071554184
91,1,128,1,1,7,9800,1.0,1.0,0.09239080548286438,0.09871665388345718
91,1,128,1,1,7,9900,0.6320450901985168,0.559599757194519,1.5737934112548828,1.7491282224655151
91,1,128,1,1,7,10000,1.0,1.0,0.10049367696046829,0.1106855720281601
91,1,128,1,1,7,10100,1.0,1.0,0.09007927775382996,0.09703242033720016
91,1,128,1,1,7,10200,1.0,1.0,0.10819410532712936,0.12195190787315369
91,1,128,1,1,7,10300,1.0,1.0,0.1010364294052124,0.10953586548566818
91,1,128,1,1,7,10400,1.0,1.0,0.10184658318758011,0.10940878838300705
91,1,128,1,1,7,10500,1.0,1.0,0.09257258474826813,0.09916834533214569
91,1,128,1,1,7,10600,1.0,1.0,0.09106923639774323,0.10029291361570358
91,1,128,1,1,7,10700,1.0,1.0,0.09551183134317398,0.10345354676246643
91,1,128,1,1,7,10800,1.0,1.0,0.08908852934837341,0.09646691381931305
91,1,128,1,1,7,10900,1.0,1.0,0.10106267780065536,0.11494267731904984
91,1,128,1,1,7,11000,1.0,1.0,0.10287804901599884,0.11221646517515182
91,1,128,1,1,7,11100,1.0,1.0,0.10508555918931961,0.11345519125461578
91,1,128,1,1,7,11200,1.0,1.0,0.09719925373792648,0.10469178855419159
91,1,128,1,1,7,11300,1.0,0.9982749819755554,0.20599524676799774,0.23973146080970764
91,1,128,1,1,7,11400,1.0,1.0,0.09445970505475998,0.10216377675533295
91,1,128,1,1,7,11500,1.0,1.0,0.10013358294963837,0.10717103630304337
91,1,128,1,1,7,11600,0.705716609954834,0.6753492951393127,1.1519697904586792,1.2415169477462769
91,1,128,1,1,7,11700,1.0,1.0,0.10272428393363953,0.11254554986953735
91,1,128,1,1,7,11800,1.0,1.0,0.1059308648109436,0.1142033264040947
91,1,128,1,1,7,11900,0.9971819519996643,0.9944798946380615,0.23857486248016357,0.27713242173194885
91,1,128,1,1,7,12000,1.0,1.0,0.12467074394226074,0.13564597070217133
91,1,128,1,1,7,12100,1.0,1.0,0.12907253205776215,0.13863244652748108
91,1,128,1,1,7,12200,1.0,1.0,0.1280866265296936,0.1368853598833084
91,1,128,1,1,7,12300,0.9939613342285156,0.9841297268867493,0.31398433446884155,0.35816070437431335
91,1,128,1,1,7,12400,1.0,1.0,0.1215190440416336,0.13142651319503784
91,1,128,1,1,7,12500,1.0,1.0,0.11963533610105515,0.12801329791545868
91,1,128,1,1,7,12600,1.0,1.0,0.10661274194717407,0.1131974533200264
91,1,128,1,1,7,12700,1.0,1.0,0.09855841845273972,0.10672087967395782
91,1,128,1,1,7,12800,1.0,1.0,0.09962177276611328,0.1066330149769783
91,1,128,1,1,7,12900,1.0,1.0,0.09821977466344833,0.10472496598958969
91,1,128,1,1,7,13000,1.0,1.0,0.09400437772274017,0.10016708076000214
91,1,128,1,1,7,13100,1.0,1.0,0.10667873919010162,0.11726917326450348
91,1,128,1,1,7,13200,1.0,1.0,0.11159288138151169,0.1197437196969986
91,1,128,1,1,7,13300,1.0,1.0,0.11977679282426834,0.12783920764923096
91,1,128,1,1,7,13400,1.0,1.0,0.1267702579498291,0.14090389013290405
91,1,128,1,1,7,13500,1.0,1.0,0.11501859128475189,0.12439000606536865
91,1,128,1,1,7,13600,1.0,1.0,0.10831212997436523,0.11695867776870728
91,1,128,1,1,7,13700,0.9178743958473206,0.8937381505966187,0.5627191066741943,0.6256712079048157
91,1,128,1,1,7,13800,1.0,1.0,0.10213884711265564,0.11026336997747421
91,1,128,1,1,7,13900,1.0,1.0,0.10311438888311386,0.11014945805072784
91,1,128,1,1,7,14000,0.7427536249160767,0.7110574245452881,1.0701223611831665,1.1431021690368652
91,1,128,1,1,7,14100,1.0,1.0,0.10681884735822678,0.11534416675567627
91,1,128,1,1,7,14200,1.0,1.0,0.1161511167883873,0.12372120469808578
91,1,128,1,1,7,14300,1.0,1.0,0.11446753889322281,0.12138177454471588
91,1,128,1,1,7,14400,1.0,1.0,0.102922722697258,0.11132455617189407
91,1,128,1,1,7,14500,1.0,1.0,0.10146360844373703,0.10817841440439224
91,1,128,1,1,7,14600,1.0,1.0,0.09084128588438034,0.09651641547679901
91,1,128,1,1,7,14700,0.966586172580719,0.929791271686554,0.4015277028083801,0.49275562167167664
91,1,128,1,1,7,14800,1.0,1.0,0.09338876605033875,0.10301858186721802
91,1,128,1,1,7,14900,0.21256038546562195,0.19423839449882507,2.811918258666992,2.9518887996673584
91,1,128,1,1,7,15000,1.0,1.0,0.10789457708597183,0.11763699352741241
91,1,128,1,1,7,15100,1.0,1.0,0.12157098948955536,0.13009575009346008
91,1,128,1,1,7,15200,1.0,1.0,0.12726572155952454,0.13555395603179932
91,1,128,1,1,7,15300,1.0,1.0,0.13822674751281738,0.15295615792274475
91,1,128,1,1,7,15400,1.0,1.0,0.11618024855852127,0.12521257996559143
91,1,128,1,1,7,15500,1.0,1.0,0.10977234691381454,0.11760646104812622
91,1,128,1,1,7,15600,0.989130437374115,0.9641193747520447,0.40788477659225464,0.4767771065235138
91,1,128,1,1,7,15700,1.0,1.0,0.11884714663028717,0.13365989923477173
91,1,128,1,1,7,15800,1.0,1.0,0.1198364719748497,0.13633067905902863
91,1,128,1,1,7,15900,1.0,1.0,0.11797366291284561,0.12804853916168213
91,1,128,1,1,7,16000,1.0,1.0,0.11710759252309799,0.1258065104484558
91,1,128,1,1,7,16100,0.999597430229187,0.9958599209785461,0.19825972616672516,0.23376119136810303
91,1,128,1,1,7,16200,1.0,1.0,0.10269017517566681,0.11370550096035004
91,1,128,1,1,7,16300,1.0,1.0,0.08189324289560318,0.08954256027936935
91,1,128,1,1,7,16400,1.0,1.0,0.060923922806978226,0.06624884158372879
91,1,128,1,1,7,16500,1.0,1.0,0.08184706419706345,0.09409939497709274
91,1,128,1,1,7,16600,1.0,1.0,0.0868074893951416,0.095848448574543
91,1,128,1,1,7,16700,1.0,1.0,0.0935978889465332,0.10176385939121246
91,1,128,1,1,7,16800,0.999597430229187,0.9991374611854553,0.16431236267089844,0.1875377744436264
91,1,128,1,1,7,16900,1.0,1.0,0.07567741721868515,0.0820213109254837
91,1,128,1,1,7,17000,1.0,1.0,0.08268454670906067,0.08859281986951828
91,1,128,1,1,7,17100,0.999597430229187,0.9968949556350708,0.18165233731269836,0.21509167551994324
91,1,128,1,1,7,17200,1.0,1.0,0.1011887639760971,0.11040115356445312
91,1,128,1,1,7,17300,1.0,1.0,0.0911889374256134,0.09840621054172516
91,1,128,1,1,7,17400,1.0,1.0,0.08652904629707336,0.09637163579463959
91,1,128,1,1,7,17500,1.0,1.0,0.08822892606258392,0.09594917297363281
91,1,128,1,1,7,17600,1.0,1.0,0.08629071712493896,0.09308428317308426
91,1,128,1,1,7,17700,0.5736715197563171,0.4945661425590515,1.6226122379302979,1.7748223543167114
91,1,128,1,1,7,17800,1.0,1.0,0.1113462820649147,0.12146585434675217
91,1,128,1,1,7,17900,1.0,1.0,0.11254146695137024,0.1200987696647644
91,1,128,1,1,7,18000,1.0,1.0,0.10641534626483917,0.11627006530761719
91,1,128,1,1,7,18100,1.0,1.0,0.10834677517414093,0.11622215807437897
91,1,128,1,1,7,18200,1.0,1.0,0.09318839758634567,0.09967530518770218
91,1,128,1,1,7,18300,0.9935587644577026,0.9843022227287292,0.3192475140094757,0.3791916072368622
91,1,128,1,1,7,18400,1.0,1.0,0.09064701199531555,0.09798797965049744
91,1,128,1,1,7,18500,1.0,1.0,0.09499922394752502,0.10130143910646439
91,1,128,1,1,7,18600,0.7258453965187073,0.6674141883850098,1.2381591796875,1.3628443479537964
91,1,128,1,1,7,18700,1.0,1.0,0.0955519750714302,0.10452258586883545
91,1,128,1,1,7,18800,1.0,1.0,0.08048856258392334,0.08612215518951416
91,1,128,1,1,7,18900,1.0,0.9968949556350708,0.19978442788124084,0.23543450236320496
91,1,128,1,1,7,19000,1.0,1.0,0.11012449860572815,0.11935335397720337
91,1,128,1,1,7,19100,0.12721417844295502,0.11385199427604675,4.083944320678711,4.087913990020752
91,1,128,1,1,7,19200,1.0,1.0,0.11884152144193649,0.13196393847465515
91,1,128,1,1,7,19300,1.0,1.0,0.10824757069349289,0.1163463220000267
91,1,128,1,1,7,19400,1.0,1.0,0.1124565526843071,0.12331611663103104
91,1,128,1,1,7,19500,1.0,1.0,0.11186187714338303,0.11985772848129272
91,1,128,1,1,7,19600,1.0,1.0,0.10912027955055237,0.11618512123823166
91,1,128,1,1,7,19700,1.0,1.0,0.11330892890691757,0.12408078461885452
91,1,128,1,1,7,19800,1.0,1.0,0.1123487576842308,0.12066835165023804
91,1,128,1,1,7,19900,0.7761674523353577,0.7081248760223389,0.8942040801048279,1.0146790742874146
91,1,128,1,1,7,20000,0.999597430229187,0.9829221963882446,0.22064711153507233,0.27998560667037964
91,1,128,1,1,7,20100,1.0,1.0,0.1175638884305954,0.13267390429973602
91,1,128,1,1,7,20200,1.0,1.0,0.11195345222949982,0.12194261699914932
91,1,128,1,1,7,20300,0.9975845813751221,0.9929273724555969,0.24711711704730988,0.2823580503463745
91,1,128,1,1,7,20400,1.0,1.0,0.1037006825208664,0.11367786675691605
91,1,128,1,1,7,20500,1.0,1.0,0.09752356261014938,0.10557522624731064
91,1,128,1,1,7,20600,1.0,1.0,0.08084207028150558,0.08724163472652435
91,1,128,1,1,7,20700,0.9975845813751221,0.9932723641395569,0.21348801255226135,0.25495341420173645
91,1,128,1,1,7,20800,1.0,1.0,0.08475911617279053,0.09337148815393448
91,1,128,1,1,7,20900,1.0,1.0,0.09721912443637848,0.10501979291439056
91,1,128,1,1,7,21000,1.0,1.0,0.09828922152519226,0.10854668915271759
91,1,128,1,1,7,21100,1.0,1.0,0.10444425046443939,0.11263614147901535
91,1,128,1,1,7,21200,1.0,1.0,0.09095694869756699,0.09732459485530853
91,1,128,1,1,7,21300,1.0,1.0,0.07782704383134842,0.0829758271574974
91,1,128,1,1,7,21400,1.0,1.0,0.0918685719370842,0.10692011564970016
91,1,128,1,1,7,21500,1.0,1.0,0.09279733151197433,0.10094499588012695
91,1,128,1,1,7,21600,1.0,1.0,0.09982436150312424,0.1073492169380188
91,1,128,1,1,7,21700,1.0,0.9981024265289307,0.17276817560195923,0.20556499063968658
91,1,128,1,1,7,21800,1.0,1.0,0.09154194593429565,0.10020209848880768
91,1,128,1,1,7,21900,1.0,1.0,0.08185944706201553,0.08823338150978088
91,1,128,1,1,7,22000,1.0,1.0,0.07125036418437958,0.07673382014036179
91,1,128,1,1,7,22100,1.0,1.0,0.0678025633096695,0.07288769632577896
91,1,128,1,1,7,22200,1.0,0.99982750415802,0.08017241954803467,0.09435643255710602
91,1,128,1,1,7,22300,1.0,1.0,0.07721608877182007,0.08367978781461716
91,1,128,1,1,7,22400,1.0,1.0,0.09064240753650665,0.0971488356590271
91,1,128,1,1,7,22500,0.9927536249160767,0.974124550819397,0.28409725427627563,0.34596914052963257
91,1,128,1,1,7,22600,1.0,1.0,0.10069220513105392,0.11029935628175735
91,1,128,1,1,7,22700,1.0,1.0,0.0803549587726593,0.08689369261264801
91,1,128,1,1,7,22800,1.0,1.0,0.11389607191085815,0.13275887072086334
91,1,128,1,1,7,22900,0.998389720916748,0.9865447282791138,0.2504146695137024,0.30093246698379517
91,1,128,1,1,7,23000,1.0,1.0,0.09167459607124329,0.103334441781044
91,1,128,1,1,7,23100,1.0,1.0,0.07794570922851562,0.08562050014734268
91,1,128,1,1,7,23200,1.0,1.0,0.07155021280050278,0.07752976566553116
91,1,128,1,1,7,23300,0.8083735704421997,0.7443504929542542,0.9677504301071167,1.1039013862609863
91,1,128,1,1,7,23400,1.0,1.0,0.0818919837474823,0.09084340184926987
91,1,128,1,1,7,23500,1.0,1.0,0.09889150410890579,0.10726839303970337
91,1,128,1,1,7,23600,1.0,1.0,0.10463369637727737,0.11271507292985916
91,1,128,1,1,7,23700,1.0,1.0,0.14726707339286804,0.1670358031988144
91,1,128,1,1,7,23800,1.0,1.0,0.09071020036935806,0.09921719878911972
91,1,128,1,1,7,23900,0.999597430229187,0.9981024265289307,0.17110925912857056,0.20192764699459076
91,1,128,1,1,7,24000,1.0,1.0,0.08694176375865936,0.0953240767121315
91,1,128,1,1,7,24100,1.0,1.0,0.09199763089418411,0.09901384264230728
91,1,128,1,1,7,24200,0.9838969707489014,0.9623942971229553,0.3675750494003296,0.4318118989467621
91,1,128,1,1,7,24300,1.0,1.0,0.09205219894647598,0.10102508962154388
91,1,128,1,1,7,24400,1.0,1.0,0.09745046496391296,0.10529767721891403
91,1,128,1,1,7,24500,1.0,1.0,0.09931517392396927,0.11383869498968124
91,1,128,1,1,7,24600,1.0,1.0,0.0787346139550209,0.0864303931593895
91,1,128,1,1,7,24700,1.0,0.9991374611854553,0.11932526528835297,0.14450129866600037
91,1,128,1,1,7,24800,1.0,1.0,0.08528374135494232,0.09470417350530624
91,1,128,1,1,7,24900,1.0,1.0,0.08949009329080582,0.09707465022802353
91,1,128,1,1,7,25000,1.0,1.0,0.07946214079856873,0.08561363816261292
